,Rule,K,Enzyme,EC Numbers,EC_Number_firstdigit,reac_id,reac_name,reac_meta_name,reac_meta_value,reac_meta_name_list,Km,Kcat,Gibbs,SMILES
1494,YNL073W,K04567,"lysyl-tRNA synthetase, class II ",6.1.1.6,6,LYSTRSm,Lysyl tRNA synthetase  mitochondrial,atp_m,-1,ATP C10H12N5O13P3,,,-553.6995,C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
1495,YNL073W,K04567,"lysyl-tRNA synthetase, class II ",6.1.1.6,6,LYSTRSm,Lysyl tRNA synthetase  mitochondrial,amp_m,1,AMP C10H12N5O7P,,,-135.89479,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
1496,YNL104C,K01649,2-isopropylmalate synthase ,2.3.3.13,2,IPPSm,2 isopropylmalate synthase  mitochondrial,coa_m,1,Coenzyme A,,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
1497,YNL104C,K01649,2-isopropylmalate synthase ,2.3.3.13,2,IPPSm,2 isopropylmalate synthase  mitochondrial,accoa_m,-1,Acetyl-CoA,0.009,,-506.8639,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
1498,YNL104C,K01649,2-isopropylmalate synthase ,2.3.3.13,2,IPPSm,2 isopropylmalate synthase  mitochondrial,3mob_m,-1,3-Methyl-2-oxobutanoate,0.016,10.535,-39.67422,CC(C)C(=O)C([O-])=O
1499,YNL104C,K01649,2-isopropylmalate synthase ,2.3.3.13,2,IPPSm,2 isopropylmalate synthase  mitochondrial,3c3hmp_m,1,3-Carboxy-3-hydroxy-4-methylpentanoate,,,-99.71703,CC(C)[C@@](O)(CC([O-])=O)C([O-])=O
1500,YNL129W,K10524,nicotinamide/nicotinate riboside kinase ,2.7.1.22 2.7.1.173,2,RNMK,Ribosylnicotinamide kinase,rnam_c,-1,N Ribosylnicotinamide,,,18.244,C(O)[C@@H]2([C@@H](O)[C@@H](O)[C@H]([N+]1(\C=C/C=C(/C=1)/C(=O)N))O2)
1501,YNL129W,K10524,nicotinamide/nicotinate riboside kinase ,2.7.1.22 2.7.1.173,2,RNMK,Ribosylnicotinamide kinase,nmn_c,1,NMN C11H14N2O8P,,,-204.5264,NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
1502,YNL141W,K21053,adenine deaminase ,3.5.4.2,3,ADA,Adenosine deaminase,nh4_c,1,Ammonium,,,11.853362,[H][N+]([H])([H])[H]
1503,YNL141W,K21053,adenine deaminase ,3.5.4.2,3,ADD,Adenine deaminase,nh4_c,1,Ammonium,,,11.853362,[H][N+]([H])([H])[H]
1504,YNL141W,K21053,adenine deaminase ,3.5.4.2,3,DADA,Deoxyadenosine deaminase,nh4_c,1,Ammonium,,,11.853362,[H][N+]([H])([H])[H]
1505,YNL141W,K21053,adenine deaminase ,3.5.4.2,3,ADA,Adenosine deaminase,ins_c,1,Inosine,,,-20.28556,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c1nc[nH]c2=O
1506,YNL141W,K21053,adenine deaminase ,3.5.4.2,3,ADD,Adenine deaminase,hxan_c,1,Hypoxanthine,,,62.48449,O=c1[nH]cnc2[nH]cnc12
1507,YNL141W,K21053,adenine deaminase ,3.5.4.2,3,DADA,Deoxyadenosine deaminase,din_c,1,Deoxyinosine,,,28.94445,OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2c1nc[nH]c2=O
1508,YNL141W,K21053,adenine deaminase ,3.5.4.2,3,DADA,Deoxyadenosine deaminase,dad_2_c,-1,Deoxyadenosine,,,82.75557,Nc1ncnc2n(cnc12)[C@H]1C[C@H](O)[C@@H](CO)O1
1509,YNL141W,K21053,adenine deaminase ,3.5.4.2,3,ADA,Adenosine deaminase,adn_c,-1,Adenosine,,,87.03457,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
1510,YNL141W,K21053,adenine deaminase ,3.5.4.2,3,ADD,Adenine deaminase,ade_c,-1,Adenine,0.055,5.5,125.6056,Nc1ncnc2nc[nH]c12
1511,YNL169C,K01613,phosphatidylserine decarboxylase ,4.1.1.65,4,PSERDm_SC,Phosphatidylserine decarboxylase  yeast specific  mitochondrial,ps_SC_m,-0.01,Phosphatidylserine yeast specific,,,NA,NA
1512,YNL169C,K01613,phosphatidylserine decarboxylase ,4.1.1.65,4,PSERDm_SC,Phosphatidylserine decarboxylase  yeast specific  mitochondrial,pe_SC_m,0.01,,,,NA,NA
1513,YNL169C,K01613,phosphatidylserine decarboxylase ,4.1.1.65,4,PSERDm_SC,Phosphatidylserine decarboxylase  yeast specific  mitochondrial,co2_m,1,CO2 CO2,,,-92.26,O=C=O
1514,YNL220W,K01939,adenylosuccinate synthase ,6.3.4.4,6,ADSS,Adenylosuccinate synthase,imp_c,-1,IMP C10H11N4O8P,0.3,,-244.30493,O[C@@H]1[C@@H](COP([O-])([O-])=O)O[C@H]([C@@H]1O)n1cnc2c1nc[nH]c2=O
1515,YNL220W,K01939,adenylosuccinate synthase ,6.3.4.4,6,ADSS,Adenylosuccinate synthase,dcamp_c,1,"N6-(1,2-Dicarboxyethyl)-AMP",,,-315.34628,O=C(O)C[C@H](Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O)C(=O)O
1516,YNL220W,K01939,adenylosuccinate synthase ,6.3.4.4,6,ADSS,Adenylosuccinate synthase,asp__L_c,-1,L-Aspartate,1,,-105.78535,[NH3+][C@@H](CC([O-])=O)C([O-])=O
1517,YNL241C,K00036,glucose-6-phosphate 1-dehydrogenase ,1.1.1.49 1.1.1.363,1,G6PDH2r,Glucose 6-phosphate dehydrogenase,g6p_c,-1,D-Glucose 6-phosphate,0.45715,,-319.04593,OC1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@H]1O
1518,YNL241C,K00036,glucose-6-phosphate 1-dehydrogenase ,1.1.1.49 1.1.1.363,1,G6PDH2r,Glucose 6-phosphate dehydrogenase,6pgl_c,1,"6-phospho-D-glucono-1,5-lactone",,,-337.32812,O=C1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H]1O
1519,YNL247W,K01883,cysteinyl-tRNA synthetase ,6.1.1.16,6,CYSTRS,Cysteinyl-tRNA synthetase,trnacys_c,-1,,,,NA,NA
1520,YNL247W,K01883,cysteinyl-tRNA synthetase ,6.1.1.16,6,CYSTRS,Cysteinyl-tRNA synthetase,cystrna_c,1,,,,NA,NA
1521,YNL247W,K01883,cysteinyl-tRNA synthetase ,6.1.1.16,6,CYSTRS,Cysteinyl-tRNA synthetase,cys__L_c,-1,L-Cysteine,,,-9.312156,[NH3+][C@@H](CS)C([O-])=O
1522,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,FOLD3m,Dihydropteroate synthase  mitochondrial,ppi_m,1,Diphosphate,,,-473.4674,OP([O-])(=O)OP([O-])([O-])=O
1523,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,DHNPAm,Dihydroneopterin aldolase,gcald_m,1,Glycolaldehyde,,,-29.195517,[H]C(=O)CO
1524,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,DHPSm,Dihydropteroate synthase  mitochondrial,dhpt_m,1,Dihydropteroate,,,92.81251,Nc1nc2NCC(CNc3ccc(cc3)C([O-])=O)=Nc2c(=O)[nH]1
1525,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,FOLD3m,Dihydropteroate synthase  mitochondrial,dhpt_m,1,Dihydropteroate,,,92.81251,Nc1nc2NCC(CNc3ccc(cc3)C([O-])=O)=Nc2c(=O)[nH]1
1526,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,DHNPAm,Dihydroneopterin aldolase,dhnpt_m,-1,Dihydroneopterin,,,19.314562,Nc1nc(=O)c2NC(CNc2[nH]1)[C@H](O)C(=O)CO
1527,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,HPPKm,2 amino 4 hydroxy 6 hydroxymethyldihydropteridine diphosphokinase  mitochondrial,atp_m,-1,ATP C10H12N5O13P3,,,-553.6995,C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
1528,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,HPPKm,2 amino 4 hydroxy 6 hydroxymethyldihydropteridine diphosphokinase  mitochondrial,amp_m,1,AMP C10H12N5O7P,,,-135.89479,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
1529,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,DHPSm,Dihydropteroate synthase  mitochondrial,4abz_m,-1,4-Aminobenzoate,0.0038,,12.324662,Nc1ccc(cc1)C([O-])=O
1530,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,FOLD3m,Dihydropteroate synthase  mitochondrial,4abz_m,-1,4-Aminobenzoate,0.0038,,12.324662,Nc1ccc(cc1)C([O-])=O
1531,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,DHNPAm,Dihydroneopterin aldolase,2ahhmp_m,1,2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2,0.0004,,NA,Nc1nc2c(c(=O)[nH]1)N=C(CO)CN2
1532,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,DHPSm,Dihydropteroate synthase  mitochondrial,2ahhmp_m,-1,2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2,0.0004,,NA,Nc1nc2c(c(=O)[nH]1)N=C(CO)CN2
1533,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,HPPKm,2 amino 4 hydroxy 6 hydroxymethyldihydropteridine diphosphokinase  mitochondrial,2ahhmp_m,-1,2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2,0.0004,,NA,Nc1nc2c(c(=O)[nH]1)N=C(CO)CN2
1534,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,HPPKm,2 amino 4 hydroxy 6 hydroxymethyldihydropteridine diphosphokinase  mitochondrial,2ahhmd_m,1,2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine diphosphate C7H8N5O8P2,,,NA,[O-]c1[nH+]c(=[NH2+])[nH]c2NCC(COP([O-])(=O)OP([O-])([O-])=O)=Nc12
1535,YNL256W,K13939,dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase ,4.1.2.25 2.7.6.3 2.5.1.15,4,FOLD3m,Dihydropteroate synthase  mitochondrial,2ahhmd_m,-1,2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine diphosphate C7H8N5O8P2,,,NA,[O-]c1[nH+]c(=[NH2+])[nH]c2NCC(COP([O-])(=O)OP([O-])([O-])=O)=Nc12
1536,YNL267W,K19801,phosphatidylinositol 4-kinase B ,2.7.1.67,2,PIN4Kn_SC,Phosphatidylinositol 4 kinase  nuclear  yeast specifc,ptd4ino_SC_n,0.01,,,,NA,NA
1537,YNL267W,K19801,phosphatidylinositol 4-kinase B ,2.7.1.67,2,PIN4Kn_SC,Phosphatidylinositol 4 kinase  nuclear  yeast specifc,ptd1ino_SC_n,-0.01,Phosphatidyl 1D myo inositol  yeast specific C4140H7644O1300P100,0.006,2.77,NA,NA
1538,YNL277W,K00641,homoserine O-acetyltransferase/O-succinyltransferase ,2.3.1.31 2.3.1.46,2,HSERTA,Homoserine O trans acetylase,hom__L_c,-1,L-Homoserine,1.15,,-30.089912,[NH3+][C@@H](CCO)C([O-])=O
1539,YNL277W,K00641,homoserine O-acetyltransferase/O-succinyltransferase ,2.3.1.31 2.3.1.46,2,HSERTA,Homoserine O trans acetylase,achms_c,1,O Acetyl L homoserine C6H11NO4,,,-46.997684,CC(=O)OCC[C@H]([NH3+])C([O-])=O
1540,YNL277W,K00641,homoserine O-acetyltransferase/O-succinyltransferase ,2.3.1.31 2.3.1.46,2,HSERTA,Homoserine O trans acetylase,accoa_c,-1,Acetyl-CoA,0.1,,-506.8639,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
1541,YNL280C,K00222,Delta14-sterol reductase ,1.3.1.70,1,C14STR,C 14 sterol reductase,44mzym_c,1,4 4 dimethylzymosterol C29H48O,,,535.8938,NA
1542,YNL280C,K00222,Delta14-sterol reductase ,1.3.1.70,1,C14STR,C 14 sterol reductase,44mctr_c,-1,4 4 dimethylcholesta 8 14 24 trienol C29H46O,,,534.73157,NA
1543,YNL316C,K04518,prephenate dehydratase ,4.2.1.51,4,PPNDH,Prephenate dehydratase,pphn_c,-1,Prephete,,,-105.24928,[H][C@]1(O)C=C[C@](CC(=O)C([O-])=O)(C=C1)C([O-])=O
1544,YNL316C,K04518,prephenate dehydratase ,4.2.1.51,4,PPNDH,Prephenate dehydratase,phpyr_c,1,Phenylpyruvate,,,-4.2342157,[O-]C(=O)C(=O)Cc1ccccc1
1545,YNR008W,K00679,phospholipid:diacylglycerol acyltransferase ,2.3.1.158,2,PCDAGAT,Phosphatidylcholine diacylglycerol acyltransferase,triglyc_SC_c,1,Triglyceride,,,NA,NA
1546,YNR008W,K00679,phospholipid:diacylglycerol acyltransferase ,2.3.1.158,2,PCDAGAT,Phosphatidylcholine diacylglycerol acyltransferase,pc_SC_c,-1,Phosphatidylcholine yeast specific C4040H7844N100O800P100,,,NA,NA
1547,YNR008W,K00679,phospholipid:diacylglycerol acyltransferase ,2.3.1.158,2,PCDAGAT,Phosphatidylcholine diacylglycerol acyltransferase,1agpc_SC_c,1,1 Acyl sn glycerol 3 phosphocholine  yeast specific C2420H4922N100O700P100,,,NA,NA
1548,YNR008W,K00679,phospholipid:diacylglycerol acyltransferase ,2.3.1.158,2,PCDAGAT,Phosphatidylcholine diacylglycerol acyltransferase,12dgr_SC_c,-1,1 2 Diacylglycerol  yeast specific C3540H6644O500,,,NA,NA
1549,YNR012W,K00876,uridine kinase ,2.7.1.48,2,CYTDK2,Cytidine kinase (GTP),cytd_c,-1,Cytidine,,,-22.12543,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
1550,YNR016C,K11262,acetyl-CoA carboxylase / biotin carboxylase 1 ,6.4.1.2 6.3.4.14 2.1.3.15,6,ACCOAC,Acetyl-CoA carboxylase,malcoa_c,1,Malonyl CoA C24H33N7O19P3S,,,-597.77356,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC([O-])=O
1551,YNR016C,K11262,acetyl-CoA carboxylase / biotin carboxylase 1 ,6.4.1.2 6.3.4.14 2.1.3.15,6,ACCOAC,Acetyl-CoA carboxylase,hco3_c,-1,Bicarbote,,,-79.557755,OC([O-])=O
1552,YNR016C,K11262,acetyl-CoA carboxylase / biotin carboxylase 1 ,6.4.1.2 6.3.4.14 2.1.3.15,6,ACCOAC,Acetyl-CoA carboxylase,accoa_c,-1,Acetyl-CoA,,,-506.8639,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
1553,YNR033W,K13950,para-aminobenzoate synthetase ,2.6.1.85,2,ADCS,4-amino-4-deoxychorismate synthase,glu__L_c,1,L-Glutamate,,,-82.27311,[NH3+][C@@H](CCC([O-])=O)C([O-])=O
1554,YNR033W,K13950,para-aminobenzoate synthetase ,2.6.1.85,2,ADCS,4-amino-4-deoxychorismate synthase,gln__L_c,-1,L-Glutamine,,,-23.488802,NC(=O)CC[C@H]([NH3+])C([O-])=O
1555,YNR033W,K13950,para-aminobenzoate synthetase ,2.6.1.85,2,ADCS,4-amino-4-deoxychorismate synthase,chor_c,-1,Chorismate,,,-95.44927,O[C@@H]1C=CC(=C[C@H]1OC(=C)C([O-])=O)C([O-])=O
1556,YNR033W,K13950,para-aminobenzoate synthetase ,2.6.1.85,2,ADCS,4-amino-4-deoxychorismate synthase,4adcho_c,1,4-amino-4-deoxychorismate,,,-38.720848,[NH3+][C@@H]1C=CC(=C[C@H]1OC(=C)C([O-])=O)C([O-])=O
1557,YNR041C,K06125,4-hydroxybenzoate polyprenyltransferase ,2.5.1.39,2,HBZOPT6m,Hydroxybenzoate octaprenyltransferase  mitochondrial,ppi_m,1,Diphosphate,,,-473.4674,OP([O-])(=O)OP([O-])([O-])=O
1558,YNR041C,K06125,4-hydroxybenzoate polyprenyltransferase ,2.5.1.39,2,HBZOPT6m,Hydroxybenzoate octaprenyltransferase  mitochondrial,hexdp_m,-1,All trans Hexaprenyl diphosphate C30H49O7P2,,,201.7464,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O
1559,YNR041C,K06125,4-hydroxybenzoate polyprenyltransferase ,2.5.1.39,2,HBZOPT6m,Hydroxybenzoate octaprenyltransferase  mitochondrial,4hbz_m,-1,4-Hydroxybenzoate,,,-41.486458,Oc1ccc(cc1)C([O-])=O
1560,YNR041C,K06125,4-hydroxybenzoate polyprenyltransferase ,2.5.1.39,2,HBZOPT6m,Hydroxybenzoate octaprenyltransferase  mitochondrial,3ophb_5_m,1,3 Hexaprenyl 4 hydroxybenzoate C37H53O3,,,616.8173,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(ccc1O)C([O-])=O
1561,YNR043W,K01597,diphosphomevalonate decarboxylase ,4.1.1.33,4,DPMVD,Diphosphomevalonate decarboxylase,ipdp_c,1,Isopentenyl diphosphate,,,-350.20844,CC(=C)CCOP([O-])(=O)OP([O-])([O-])=O
1562,YNR043W,K01597,diphosphomevalonate decarboxylase ,4.1.1.33,4,DPMVD,Diphosphomevalonate decarboxylase,5dpmev_c,-1, R  5 Diphosphomevalote C6H10O10P2,0.123,4.9,-480.55176,C[C@@](O)(CCOP([O-])(=O)OP([O-])([O-])=O)CC([O-])=O
1563,YNR050C,K00293,"saccharopine dehydrogenase (NADP+, L-glutamate forming) ",1.5.1.10,1,SACCD1,Saccharopine dehydrogenase  NADP  L glutamate forming ,saccrp__L_c,1,L Saccharopine,2.32,,-34.88078,C(CC[NH2+][C@@H](CCC([O-])=O)C([O-])=O)C[C@H]([NH3+])C([O-])=O
1564,YNR050C,K00293,"saccharopine dehydrogenase (NADP+, L-glutamate forming) ",1.5.1.10,1,SACCD1,Saccharopine dehydrogenase  NADP  L glutamate forming ,L2aadp6sa_c,-1,L 2 Aminoadipate 6 semialdehyde,,,3.1723,C(=O)CCC[C@H]([NH3+])C(=O)[O-]
1565,YNR050C,K00293,"saccharopine dehydrogenase (NADP+, L-glutamate forming) ",1.5.1.10,1,SACCD1,Saccharopine dehydrogenase  NADP  L glutamate forming ,glu__L_c,-1,L-Glutamate,,,-82.27311,[NH3+][C@@H](CCC([O-])=O)C([O-])=O
1566,YNR056C,K19565,8-amino-7-oxononanoate transporter ,,,8AONNt2,8 Amino 7 oxononanoate reversible transport via proton symport,8aonn_e,-1,8-Amino-7-oxononoate,,,66.38905,CC([NH3+])C(=O)CCCCCC([O-])=O
1567,YNR056C,K19565,8-amino-7-oxononanoate transporter ,,,8AONNt2,8 Amino 7 oxononanoate reversible transport via proton symport,8aonn_c,1,8-Amino-7-oxononoate,,,66.38905,CC([NH3+])C(=O)CCCCCC([O-])=O
1568,YNR057C,K01935,dethiobiotin synthetase ,6.3.3.3,6,DBTS,Dethiobiotin synthase,dtbt_c,1,Dethiobiotin,,,58.986996,CC1NC(=O)NC1CCCCCC([O-])=O
1569,YNR057C,K01935,dethiobiotin synthetase ,6.3.3.3,6,DBTS,Dethiobiotin synthase,dann_c,-1,"7,8-Diaminononoate",,,134.39148,C[C@H]([NH3+])[C@H]([NH3+])CCCCCC(=O)[O-]
1570,YNR058W,K00833,adenosylmethionine---8-amino-7-oxononanoate aminotransferase ,2.6.1.62,2,AMAOTr,Adenosylmethionine-8-amino-7-oxononanoate transaminase,dann_c,1,"7,8-Diaminononoate",,,134.39148,C[C@H]([NH3+])[C@H]([NH3+])CCCCCC(=O)[O-]
1571,YNR058W,K00833,adenosylmethionine---8-amino-7-oxononanoate aminotransferase ,2.6.1.62,2,AMAOTr,Adenosylmethionine-8-amino-7-oxononanoate transaminase,amob_c,1,S-Adenosyl-4-methylthio-2-oxobutanoate,,,58.492287,C[S+](CCC(=O)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
1572,YNR058W,K00833,adenosylmethionine---8-amino-7-oxononanoate aminotransferase ,2.6.1.62,2,AMAOTr,Adenosylmethionine-8-amino-7-oxononanoate transaminase,amet_c,-1,S-Adenosyl-L-methionine,,,124.03472,C[S+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
1573,YNR058W,K00833,adenosylmethionine---8-amino-7-oxononanoate aminotransferase ,2.6.1.62,2,AMAOTr,Adenosylmethionine-8-amino-7-oxononanoate transaminase,8aonn_c,-1,8-Amino-7-oxononoate,,,66.38905,CC([NH3+])C(=O)CCCCCC([O-])=O
1574,YOL033W,K01885,glutamyl-tRNA synthetase ,6.1.1.17,6,GLUTRSm,Glutamyl tRNA synthetase  mitochondrial,trnaglu_m,-1,tRNAGlu,0.0012,,NA,NA
1575,YOL033W,K01885,glutamyl-tRNA synthetase ,6.1.1.17,6,GLUTRSm,Glutamyl tRNA synthetase  mitochondrial,ppi_m,1,Diphosphate,,,-473.4674,OP([O-])(=O)OP([O-])([O-])=O
1576,YOL033W,K01885,glutamyl-tRNA synthetase ,6.1.1.17,6,GLUTRSm,Glutamyl tRNA synthetase  mitochondrial,glutrna_m,1,,,,NA,NA
1577,YOL033W,K01885,glutamyl-tRNA synthetase ,6.1.1.17,6,GLUTRSm,Glutamyl tRNA synthetase  mitochondrial,glu__L_m,-1,L-Glutamate,20,1.5,-82.27311,[NH3+][C@@H](CCC([O-])=O)C([O-])=O
1578,YOL033W,K01885,glutamyl-tRNA synthetase ,6.1.1.17,6,GLUTRSm,Glutamyl tRNA synthetase  mitochondrial,atp_m,-1,ATP C10H12N5O13P3,,,-553.6995,C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
1579,YOL033W,K01885,glutamyl-tRNA synthetase ,6.1.1.17,6,GLUTRSm,Glutamyl tRNA synthetase  mitochondrial,amp_m,1,AMP C10H12N5O7P,,,-135.89479,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
1580,YOL049W,K21456,glutathione synthase ,6.3.2.3,6,GTHS,Glutathione synthetase,gthrd_c,1,Reduced glutathione,,,-56.924126,[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O
1581,YOL049W,K21456,glutathione synthase ,6.3.2.3,6,GTHS,Glutathione synthetase,gly_c,-1,Glycine,0.8,,-37.2444,[NH3+]CC([O-])=O
1582,YOL049W,K21456,glutathione synthase ,6.3.2.3,6,GTHS,Glutathione synthetase,glucys_c,-1,Gamma-L-Glutamyl-L-cysteine,,,-57.157494,[NH3+][C@@H](CCC(=O)N[C@@H](CS)C([O-])=O)C([O-])=O
1583,YOL052C,K01611,S-adenosylmethionine decarboxylase ,4.1.1.50,4,ADMDC,Adenosylmethionine decarboxylase,ametam_c,1,S-Adenosylmethionimine,0.09,,213.00967,C[S+](CCC[NH3+])C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
1584,YOL052C,K01611,S-adenosylmethionine decarboxylase ,4.1.1.50,4,ADMDC,Adenosylmethionine decarboxylase,amet_c,-1,S-Adenosyl-L-methionine,,,124.03472,C[S+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
1585,YOL058W,K01940,argininosuccinate synthase ,6.3.4.5,6,ARGSS,Argininosuccinate synthase,citr__L_c,-1,L-Citrulline,,,9.65456,NC(=O)NCCC[C@H]([NH3+])C([O-])=O
1586,YOL058W,K01940,argininosuccinate synthase ,6.3.4.5,6,ARGSS,Argininosuccinate synthase,asp__L_c,-1,L-Aspartate,,,-105.78535,[NH3+][C@@H](CC([O-])=O)C([O-])=O
1587,YOL058W,K01940,argininosuccinate synthase ,6.3.4.5,6,ARGSS,Argininosuccinate synthase,argsuc_c,1,N(omega)-(L-Arginino)succite,,,-50.61301,[NH3+][C@@H](CCCNC(=[NH2+])NC(CC([O-])=O)C([O-])=O)C([O-])=O
