Unnamed: 0,Rule,K,Enzyme,EC Numbers,EC_Number_firstdigit,reac_id,reac_name,reac_meta_name,reac_meta_value,reac_meta_name_list,Km,Kcat,Gibbs,SMILES
2580,YNR056C,K19565,8-amino-7-oxononanoate transporter ,,,8AONNt2,8 Amino 7 oxononanoate reversible transport via proton symport,8aonn_c,1,8-Amino-7-oxononoate,,,66.38905,CC([NH3+])C(=O)CCCCCC([O-])=O
2581,YNR056C,K19565,8-amino-7-oxononanoate transporter ,,,8AONNt2,8 Amino 7 oxononanoate reversible transport via proton symport,8aonn_e,-1,8-Amino-7-oxononoate,,,66.38905,CC([NH3+])C(=O)CCCCCC([O-])=O
2587,YNR057C,K01935,dethiobiotin synthetase ,6.3.3.3,6,DBTS,Dethiobiotin synthase,dann_c,-1,"7,8-Diaminononoate",,,134.39148,C[C@H]([NH3+])[C@H]([NH3+])CCCCCC(=O)[O-]
2588,YNR057C,K01935,dethiobiotin synthetase ,6.3.3.3,6,DBTS,Dethiobiotin synthase,dtbt_c,1,Dethiobiotin,,,58.986996,CC1NC(=O)NC1CCCCCC([O-])=O
2591,YNR058W,K00833,adenosylmethionine---8-amino-7-oxononanoate aminotransferase ,2.6.1.62,2,AMAOTr,Adenosylmethionine-8-amino-7-oxononanoate transaminase,8aonn_c,-1,8-Amino-7-oxononoate,,,66.38905,CC([NH3+])C(=O)CCCCCC([O-])=O
2592,YNR058W,K00833,adenosylmethionine---8-amino-7-oxononanoate aminotransferase ,2.6.1.62,2,AMAOTr,Adenosylmethionine-8-amino-7-oxononanoate transaminase,amet_c,-1,S-Adenosyl-L-methionine,,,124.03472,C[S+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
2593,YNR058W,K00833,adenosylmethionine---8-amino-7-oxononanoate aminotransferase ,2.6.1.62,2,AMAOTr,Adenosylmethionine-8-amino-7-oxononanoate transaminase,amob_c,1,S-Adenosyl-4-methylthio-2-oxobutanoate,,,58.492287,C[S+](CCC(=O)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
2594,YNR058W,K00833,adenosylmethionine---8-amino-7-oxononanoate aminotransferase ,2.6.1.62,2,AMAOTr,Adenosylmethionine-8-amino-7-oxononanoate transaminase,dann_c,1,"7,8-Diaminononoate",,,134.39148,C[C@H]([NH3+])[C@H]([NH3+])CCCCCC(=O)[O-]
2599,YOL033W,K01885,glutamyl-tRNA synthetase ,6.1.1.17,6,GLUTRSm,Glutamyl tRNA synthetase  mitochondrial,amp_m,1,AMP C10H12N5O7P,,,-135.89479,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
2600,YOL033W,K01885,glutamyl-tRNA synthetase ,6.1.1.17,6,GLUTRSm,Glutamyl tRNA synthetase  mitochondrial,atp_m,-1,ATP C10H12N5O13P3,,,-553.6995,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
2601,YOL033W,K01885,glutamyl-tRNA synthetase ,6.1.1.17,6,GLUTRSm,Glutamyl tRNA synthetase  mitochondrial,glu__L_m,-1,L-Glutamate,20,1.5,-82.27311,[NH3+][C@@H](CCC([O-])=O)C([O-])=O
2602,YOL033W,K01885,glutamyl-tRNA synthetase ,6.1.1.17,6,GLUTRSm,Glutamyl tRNA synthetase  mitochondrial,glutrna_m,1,,,,NA,NA
2603,YOL033W,K01885,glutamyl-tRNA synthetase ,6.1.1.17,6,GLUTRSm,Glutamyl tRNA synthetase  mitochondrial,ppi_m,1,Diphosphate,,,-473.4674,OP([O-])(=O)OP([O-])([O-])=O
2604,YOL033W,K01885,glutamyl-tRNA synthetase ,6.1.1.17,6,GLUTRSm,Glutamyl tRNA synthetase  mitochondrial,trnaglu_m,-1,tRNAGlu,0.0012,,NA,NA
2607,YOL049W,K21456,glutathione synthase ,6.3.2.3,6,GTHS,Glutathione synthetase,glucys_c,-1,Gamma-L-Glutamyl-L-cysteine,,,-57.157494,[NH3+][C@@H](CCC(=O)N[C@@H](CS)C([O-])=O)C([O-])=O
2608,YOL049W,K21456,glutathione synthase ,6.3.2.3,6,GTHS,Glutathione synthetase,gly_c,-1,Glycine,0.8,,-37.2444,[NH3+]CC([O-])=O
2609,YOL049W,K21456,glutathione synthase ,6.3.2.3,6,GTHS,Glutathione synthetase,gthrd_c,1,Reduced glutathione,,,-56.924126,[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O
2612,YOL052C,K01611,S-adenosylmethionine decarboxylase ,4.1.1.50,4,ADMDC,Adenosylmethionine decarboxylase,amet_c,-1,S-Adenosyl-L-methionine,,,124.03472,C[S+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
2613,YOL052C,K01611,S-adenosylmethionine decarboxylase ,4.1.1.50,4,ADMDC,Adenosylmethionine decarboxylase,ametam_c,1,S-Adenosylmethionimine,0.09,,213.00967,C[S+](CCC[NH3+])C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
2619,YOL058W,K01940,argininosuccinate synthase ,6.3.4.5,6,ARGSS,Argininosuccinate synthase,argsuc_c,1,N(omega)-(L-Arginino)succite,,,-50.61301,[NH3+][C@@H](CCCNC(=[NH2+])NC(CC([O-])=O)C([O-])=O)C([O-])=O
2620,YOL058W,K01940,argininosuccinate synthase ,6.3.4.5,6,ARGSS,Argininosuccinate synthase,asp__L_c,-1,L-Aspartate,,,-105.78535,[NH3+][C@@H](CC([O-])=O)C([O-])=O
2622,YOL058W,K01940,argininosuccinate synthase ,6.3.4.5,6,ARGSS,Argininosuccinate synthase,citr__L_c,-1,L-Citrulline,,,9.65456,NC(=O)NCCC[C@H]([NH3+])C([O-])=O
2625,YOL059W,K00006,glycerol-3-phosphate dehydrogenase (NAD+) ,1.1.1.8,1,G3PD1irm,Glycerol 3 phosphate dehydrogenase  NAD   mitochondrial,dhap_m,-1,Dihydroxyacetone phosphate,0.54,,-267.48264,OCC(=O)COP([O-])([O-])=O
2626,YOL059W,K00006,glycerol-3-phosphate dehydrogenase (NAD+) ,1.1.1.8,1,G3PD1irm,Glycerol 3 phosphate dehydrogenase  NAD   mitochondrial,glyc3p_m,1,Glycerol 3-phosphate,34,,-258.0304,OC[C@@H](O)COP([O-])([O-])=O
2633,YOL064C,K01082,"3'(2'), 5'-bisphosphate nucleotidase ",3.1.3.7,3,BPNT,"3',5'-bisphosphate nucleotidase",pap_c,-1,"Adenosine 3',5'-bisphosphate",0.00072,11,-407.61966,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
2636,YOL066C,K14655,"tRNA pseudouridine32 synthase / 2,5-diamino-6-(5-phospho-D-ribitylamino)-pyrimidin-4(3H)-one deaminase ",5.4.99.28,5,DRTPPD,2 5 diamino 6 ribitylamino 4 3H  pyrimidinone 5  phosphate deaminase,25dthpp_c,-1,2 5 diamino 6 ribitylamino 4 3H  pyrimidinone 5  phosphate C9H16N5O8P,,,NA,NA
2637,YOL066C,K14655,"tRNA pseudouridine32 synthase / 2,5-diamino-6-(5-phospho-D-ribitylamino)-pyrimidin-4(3H)-one deaminase ",5.4.99.28,5,DRTPPD,2 5 diamino 6 ribitylamino 4 3H  pyrimidinone 5  phosphate deaminase,5aprbu_c,1,5-Amino-6-(5'-phosphoribitylamino)uracil,,,-260.70145,Nc1c(NC[C@H](O)[C@H](O)[C@H](O)COP([O-])([O-])=O)[nH]c(=O)[nH]c1=O
2640,YOL066C,K14655,"tRNA pseudouridine32 synthase / 2,5-diamino-6-(5-phospho-D-ribitylamino)-pyrimidin-4(3H)-one deaminase ",5.4.99.28,5,DRTPPD,2 5 diamino 6 ribitylamino 4 3H  pyrimidinone 5  phosphate deaminase,nh4_c,1,Ammonium,,,11.853362,[H][N+]([H])([H])[H]
2646,YOL126C,K00026,malate dehydrogenase ,1.1.1.37,1,MDH,Malate dehydrogenase,mal__L_c,-1,L-Malate,0.05428,,-161.16376,O[C@@H](CC([O-])=O)C([O-])=O
2649,YOL126C,K00026,malate dehydrogenase ,1.1.1.37,1,MDH,Malate dehydrogenase,oaa_c,1,Oxaloacetate,0.1155,,-170.30602,[O-]C(=O)CC(=O)C([O-])=O
2652,YOL140W,K00818,acetylornithine aminotransferase ,2.6.1.11,2,ACOTAim,Acteylornithine transaminase  irreversible  mitochondrial,acg5sa_m,-1,N-Acetyl-L-glutamate 5-semialdehyde,,,-38.630856,CC(=O)N[C@@H](CCC=O)C([O-])=O
2653,YOL140W,K00818,acetylornithine aminotransferase ,2.6.1.11,2,ACOTAim,Acteylornithine transaminase  irreversible  mitochondrial,acorn_m,1,N2-Acetyl-L-ornithine,,,28.535677,CC(=O)N[C@@H](CCC[NH3+])C([O-])=O
2654,YOL140W,K00818,acetylornithine aminotransferase ,2.6.1.11,2,ACOTAim,Acteylornithine transaminase  irreversible  mitochondrial,akg_m,1,2-Oxoglutarate,,,-149.76376,[O-]C(=O)CCC(=O)C([O-])=O
2655,YOL140W,K00818,acetylornithine aminotransferase ,2.6.1.11,2,ACOTAim,Acteylornithine transaminase  irreversible  mitochondrial,glu__L_m,-1,L-Glutamate,,,-82.27311,[NH3+][C@@H](CCC([O-])=O)C([O-])=O
2660,YOR040W,K01069,hydroxyacylglutathione hydrolase ,3.1.2.6,3,GLYOXm,Hydroxyacylglutathione hydrolase  mitochondrial,gthrd_m,1,Reduced glutathione,0.0228,,-56.924126,[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O
2663,YOR040W,K01069,hydroxyacylglutathione hydrolase ,3.1.2.6,3,GLYOXm,Hydroxyacylglutathione hydrolase  mitochondrial,lac__D_m,1,D-Lactate,,,-72.12645,C[C@@H](O)C([O-])=O
2664,YOR040W,K01069,hydroxyacylglutathione hydrolase ,3.1.2.6,3,GLYOXm,Hydroxyacylglutathione hydrolase  mitochondrial,lgt__S_m,-1,(R)-S-Lactoylglutathione,0.0921,,-86.099655,C[C@@H](O)C(=O)SC[C@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)C(=O)NCC([O-])=O
2670,YOR100C,K15109,"solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29 ",,,CRNCARtm,Carnithine acetylcarnithine carrier  mitochondrial,acrn_c,-1,O Acetylcarnitine C9H17NO4,,,9.92905,CC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C
2671,YOR100C,K15109,"solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29 ",,,CRNCARtm,Carnithine acetylcarnithine carrier  mitochondrial,acrn_m,1,O Acetylcarnitine C9H17NO4,,,9.92905,CC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C
2672,YOR100C,K15109,"solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29 ",,,CRNCARtm,Carnithine acetylcarnithine carrier  mitochondrial,crn_c,1,L-Carnitine,,,26.8368,C[N+](C)(C)C[C@H](O)CC([O-])=O
2673,YOR100C,K15109,"solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29 ",,,CRNCARtm,Carnithine acetylcarnithine carrier  mitochondrial,crn_m,-1,L-Carnitine,,,26.8368,C[N+](C)(C)C[C@H](O)CC([O-])=O
2676,YOR120W,K18097,glycerol 2-dehydrogenase (NADP+) ,1.1.1.156,1,GLYCDy,Glycerol dehydrogenase  NADP dependent ,dha_c,1,Dihydroxyacetone,,,-44.77328,OCC(=O)CO
2677,YOR120W,K18097,glycerol 2-dehydrogenase (NADP+) ,1.1.1.156,1,GLYCDy,Glycerol dehydrogenase  NADP dependent ,glyc_c,-1,Glycerol,,,-36.731037,OCC(O)CO
2682,YOR126C,K23978,isoamyl acetate esterase ,3.1.1.112,3,ACHLE1,Isoamyl acetate hydrolyzing esterase,ac_c,1,Acetate,,,-57.768696,CC([O-])=O
2685,YOR126C,K23978,isoamyl acetate esterase ,3.1.1.112,3,ACHLE1,Isoamyl acetate hydrolyzing esterase,iamac_c,-1,Isoamyl acetate C7H14O2,40.3,,65.86569,CC(C)CCOC(C)=O
2686,YOR126C,K23978,isoamyl acetate esterase ,3.1.1.112,3,ACHLE1,Isoamyl acetate hydrolyzing esterase,iamoh_c,1,Isoamyl alcohol C5H12O,,,82.773445,CC(C)CCO
2687,YOR126C,K23978,isoamyl acetate esterase ,3.1.1.112,3,ACHLE2,Isobutyl acetate hydrolyzing esterase,ac_c,1,Acetate,,,-57.768696,CC([O-])=O
2690,YOR126C,K23978,isoamyl acetate esterase ,3.1.1.112,3,ACHLE2,Isobutyl acetate hydrolyzing esterase,ibutac_c,-1,Isobutyl acetate C6H12O2,15.3,,43.70344,CC(C)COC(C)=O
2691,YOR126C,K23978,isoamyl acetate esterase ,3.1.1.112,3,ACHLE2,Isobutyl acetate hydrolyzing esterase,ibutoh_c,1,Isobutyl alcohol C4H10O,,,60.611206,CC(C)CO
2692,YOR126C,K23978,isoamyl acetate esterase ,3.1.1.112,3,ACHLE3,Ethyl acetate hydrolyzing esterase,ac_c,1,Acetate,,,-57.768696,CC([O-])=O
2693,YOR126C,K23978,isoamyl acetate esterase ,3.1.1.112,3,ACHLE3,Ethyl acetate hydrolyzing esterase,aces_c,-1,Acetic ester C4H8O2,,,NA,NA
2694,YOR126C,K23978,isoamyl acetate esterase ,3.1.1.112,3,ACHLE3,Ethyl acetate hydrolyzing esterase,etoh_c,1,Ethanol,,,18.186724,CCO
2697,YOR128C,K11808,phosphoribosylaminoimidazole carboxylase ,4.1.1.21,4,AIRCr,Phosphoribosylaminoimidazole carboxylase,5aizc_c,1,5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate,,,-281.9062,Nc1c([nH+]cn1[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O)C([O-])=O
2698,YOR128C,K11808,phosphoribosylaminoimidazole carboxylase ,4.1.1.21,4,AIRCr,Phosphoribosylaminoimidazole carboxylase,air_c,-1,5-amino-1-(5-phospho-D-ribosyl)imidazole,,,-174.2275,Nc1c[nH+]cn1C1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
2703,YOR130C,K15114,mitochondrial ornithine carrier protein ,,,ORNt3m,Ornithine mitochondrial transport via proton antiport,orn_c,1,Ornithine,,,47.5525,[NH3+]CCC[C@H]([NH3+])C([O-])=O
2704,YOR130C,K15114,mitochondrial ornithine carrier protein ,,,ORNt3m,Ornithine mitochondrial transport via proton antiport,orn_m,-1,Ornithine,,,47.5525,[NH3+]CCC[C@H]([NH3+])C([O-])=O
2709,YOR155C,K18550,IMP and pyridine-specific 5'-nucleotidase ,3.1.3.99 3.1.3.-,3,NTD11,5'-nucleotidase (IMP),imp_c,-1,IMP C10H11N4O8P,,,-244.30493,O[C@@H]1[C@@H](COP([O-])([O-])=O)O[C@H]([C@@H]1O)n1cnc2c1nc[nH]c2=O
2710,YOR155C,K18550,IMP and pyridine-specific 5'-nucleotidase ,3.1.3.99 3.1.3.-,3,NTD11,5'-nucleotidase (IMP),ins_c,1,Inosine,,,-20.28556,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c1nc[nH]c2=O
2715,YOR168W,K01886,glutaminyl-tRNA synthetase ,6.1.1.18,6,GLNTRS,Glutaminyl-tRNA synthetase,gln__L_c,-1,L-Glutamine,1.7,1.4,-23.488802,NC(=O)CC[C@H]([NH3+])C([O-])=O
2716,YOR168W,K01886,glutaminyl-tRNA synthetase ,6.1.1.18,6,GLNTRS,Glutaminyl-tRNA synthetase,glntrna_c,1,,,,NA,NA
2718,YOR168W,K01886,glutaminyl-tRNA synthetase ,6.1.1.18,6,GLNTRS,Glutaminyl-tRNA synthetase,trnagln_c,-1,tRNAGln,0.00019,1.4,NA,NA
2720,YOR176W,K01772,protoporphyrin/coproporphyrin ferrochelatase ,4.98.1.1 4.99.1.9,4,FCLTm,Ferrochelatase  mitochondrial,fe2_m,-1,Fe2+ mitochondria,,,-20.098238,[Fe++]
2722,YOR176W,K01772,protoporphyrin/coproporphyrin ferrochelatase ,4.98.1.1 4.99.1.9,4,FCLTm,Ferrochelatase  mitochondrial,pheme_m,1,Protoheme,,,313.88535,C=CC4(\C(/C)=C5(\C=C6(C(/C)=C(CCC(=O)[O-])/C7(\C=C8(C(/CCC(=O)[O-])=C(C)/C1(/N([Fe-2]3(N(C(/C=C2(C(/C)=C(C=C)/C(\C=1)=[N+]2/3))=4)5)([N+]/6=7))8))))))
2723,YOR176W,K01772,protoporphyrin/coproporphyrin ferrochelatase ,4.98.1.1 4.99.1.9,4,FCLTm,Ferrochelatase  mitochondrial,ppp9_m,-1,Protoporphyrin,,,276.40762,Cc1c(CCC([O-])=O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C=C)c(C)c4C=C)c(C)c3CCC([O-])=O
2725,YOR184W,K00831,phosphoserine aminotransferase ,2.6.1.52,2,OHPBAT,O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase,akg_c,1,2-Oxoglutarate,,,-149.76376,[O-]C(=O)CCC(=O)C([O-])=O
2726,YOR184W,K00831,phosphoserine aminotransferase ,2.6.1.52,2,OHPBAT,O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase,glu__L_c,-1,L-Glutamate,,,-82.27311,[NH3+][C@@H](CCC([O-])=O)C([O-])=O
2727,YOR184W,K00831,phosphoserine aminotransferase ,2.6.1.52,2,OHPBAT,O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase,ohpb_c,-1,2-Oxo-3-hydroxy-4-phosphobutanoate,,,-359.56406,O[C@H](COP([O-])([O-])=O)C(=O)C([O-])=O
2728,YOR184W,K00831,phosphoserine aminotransferase ,2.6.1.52,2,OHPBAT,O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase,phthr_c,1,"4-phosphooxy-L-threonine	",,,-292.1493,C(=O)([O-])[C@@H]([NH3+])[C@H](O)COP([O-])(=O)[O-]
2731,YOR202W,K01693,imidazoleglycerol-phosphate dehydratase ,4.2.1.19,4,IGPDH,Imidazoleglycerol-phosphate dehydratase,eig3p_c,-1,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,0.285,,-208.81819,O[C@H](COP([O-])([O-])=O)[C@@H](O)c1c[nH]cn1
2733,YOR202W,K01693,imidazoleglycerol-phosphate dehydratase ,4.2.1.19,4,IGPDH,Imidazoleglycerol-phosphate dehydratase,imacp_c,1,3-(Imidazol-4-yl)-2-oxopropyl phosphate,,,-183.30038,[O-]P([O-])(=O)OCC(=O)Cc1c[nH]cn1
2735,YOR209C,K00763,nicotinate phosphoribosyltransferase ,6.3.4.21,6,NAPRT,NAPRTase (rev),nac_c,-1,Nicotinate,0.023,,-14.987576,C1(\N=C/C(/C(=O)[O-])=C\C=1)
2736,YOR209C,K00763,nicotinate phosphoribosyltransferase ,6.3.4.21,6,NAPRT,NAPRTase (rev),nicrnt_c,1,Nicotite D-ribonucleotide,,,-268.44482,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP([O-])([O-])=O)[n+]1cccc(c1)C([O-])=O
2738,YOR209C,K00763,nicotinate phosphoribosyltransferase ,6.3.4.21,6,NAPRT,NAPRTase (rev),prpp_c,-1,5-Phospho-alpha-D-ribose 1-diphosphate,0.024,,-740.25256,O[C@H]1[C@@H](O)[C@@H](OP([O-])(=O)OP([O-])([O-])=O)O[C@@H]1COP([O-])([O-])=O
2740,YOR209C,K00763,nicotinate phosphoribosyltransferase ,6.3.4.21,6,NAPRTm,NAPRTase  mitochondrial,nac_m,-1,Nicotinate,0.023,,-14.987576,C1(\N=C/C(/C(=O)[O-])=C\C=1)
2741,YOR209C,K00763,nicotinate phosphoribosyltransferase ,6.3.4.21,6,NAPRTm,NAPRTase  mitochondrial,nicrnt_m,1,Nicotite D-ribonucleotide,,,-268.44482,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP([O-])([O-])=O)[n+]1cccc(c1)C([O-])=O
2742,YOR209C,K00763,nicotinate phosphoribosyltransferase ,6.3.4.21,6,NAPRTm,NAPRTase  mitochondrial,ppi_m,1,Diphosphate,,,-473.4674,OP([O-])(=O)OP([O-])([O-])=O
2743,YOR209C,K00763,nicotinate phosphoribosyltransferase ,6.3.4.21,6,NAPRTm,NAPRTase  mitochondrial,prpp_m,-1,5-Phospho-alpha-D-ribose 1-diphosphate,0.024,,-740.25256,O[C@H]1[C@@H](O)[C@@H](OP([O-])(=O)OP([O-])([O-])=O)O[C@@H]1COP([O-])([O-])=O
2746,YOR236W,K00287,dihydrofolate reductase ,1.5.1.3,1,DHFR,Dihydrofolate reductase,dhf_c,-1,"7,8-Dihydrofolate",0.013,11.5,46.523045,Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2
2750,YOR236W,K00287,dihydrofolate reductase ,1.5.1.3,1,DHFR,Dihydrofolate reductase,thf_c,1,"5,6,7,8-tetrahydrofolate	",,,73.9153,C(NC1(\C=C/C(/C(=O)N[C@H](C(=O)[O-])CCC([O-])=O)=C\C=1))[C@H]2(CNC3(/N=C(N)\NC(=O)C(/N2)=3))
2751,YOR236W,K00287,dihydrofolate reductase ,1.5.1.3,1,DHFRim,Dihydrofolate reductase  mitochondrial,dhf_m,-1,"7,8-Dihydrofolate",0.013,11.5,46.523045,Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2
2755,YOR236W,K00287,dihydrofolate reductase ,1.5.1.3,1,DHFRim,Dihydrofolate reductase  mitochondrial,thf_m,1,"5,6,7,8-tetrahydrofolate	",,,73.9153,C(NC1(\C=C/C(/C(=O)N[C@H](C(=O)[O-])CCC([O-])=O)=C\C=1))[C@H]2(CNC3(/N=C(N)\NC(=O)C(/N2)=3))
2764,YOR323C,K00147,glutamate-5-semialdehyde dehydrogenase ,1.2.1.41,1,G5SD,Glutamate-5-semialdehyde dehydrogenase,glu5p_c,-1,L-Glutamate 5-phosphate,,,-282.50925,[NH3+][C@@H](CCC(=O)OP([O-])([O-])=O)C([O-])=O
2765,YOR323C,K00147,glutamate-5-semialdehyde dehydrogenase ,1.2.1.41,1,G5SD,Glutamate-5-semialdehyde dehydrogenase,glu5sa_c,1,L-Glutamate 5-semialdehyde,,,-18.989908,[H]C(=O)CC[C@H]([NH3+])C([O-])=O
2770,YOR323C,K00147,glutamate-5-semialdehyde dehydrogenase ,1.2.1.41,1,G5SD2,Glutamate 5 semialdehyde dehydrogenase,glu5p_c,-1,L-Glutamate 5-phosphate,,,-282.50925,[NH3+][C@@H](CCC(=O)OP([O-])([O-])=O)C([O-])=O
2771,YOR323C,K00147,glutamate-5-semialdehyde dehydrogenase ,1.2.1.41,1,G5SD2,Glutamate 5 semialdehyde dehydrogenase,glu5sa_c,1,L-Glutamate 5-semialdehyde,,,-18.989908,[H]C(=O)CC[C@H]([NH3+])C([O-])=O
2777,YOR335C,K01872,alanyl-tRNA synthetase ,6.1.1.7,6,ALATRS,Alanyl-tRNA synthetase,ala__L_c,-1,L-Alanine,1,,-16.772158,C[C@H]([NH3+])C([O-])=O
2778,YOR335C,K01872,alanyl-tRNA synthetase ,6.1.1.7,6,ALATRS,Alanyl-tRNA synthetase,alatrna_c,1,,,,NA,NA
2782,YOR335C,K01872,alanyl-tRNA synthetase ,6.1.1.7,6,ALATRS,Alanyl-tRNA synthetase,trnaala_c,-1,tRNAAla,0.00028,,NA,NA
2788,YOR374W,K00128,aldehyde dehydrogenase (NAD+) ,1.2.1.3,1,ALDD20xm,Aldehyde dehydrogenase  indole 3 acetaldehyde  NAD   mitochondrial,id3acald_m,-1,Indole 3 acetaldehyde C10H9NO,,,99.44109,[H]C(=O)Cc1c[nH]c2ccccc12
2789,YOR374W,K00128,aldehyde dehydrogenase (NAD+) ,1.2.1.3,1,ALDD20xm,Aldehyde dehydrogenase  indole 3 acetaldehyde  NAD   mitochondrial,ind3ac_m,1,Indole 3 acetate C10H8NO2,,,36.15791,[O-]C(=O)Cc1c[nH]c2ccccc12
2792,YOR374W,K00128,aldehyde dehydrogenase (NAD+) ,1.2.1.3,1,ALDD2xm,Aldehyde dehydrogenase  acetylaldehyde  NAD   mitochondrial,ac_m,1,Acetate,,,-57.768696,CC([O-])=O
2793,YOR374W,K00128,aldehyde dehydrogenase (NAD+) ,1.2.1.3,1,ALDD2xm,Aldehyde dehydrogenase  acetylaldehyde  NAD   mitochondrial,acald_m,-1,Acetaldehyde,,,7.6844816,[H]C(C)=O
2803,YPL028W,K00626,acetyl-CoA C-acetyltransferase ,2.3.1.9,2,ACACT1r,Acetyl-CoA C-acetyltransferase,aacoa_c,1,Acetoacetyl-CoA,,,-513.1016,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
2804,YPL028W,K00626,acetyl-CoA C-acetyltransferase ,2.3.1.9,2,ACACT1r,Acetyl-CoA C-acetyltransferase,accoa_c,-2,Acetyl-CoA,,,-506.8639,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
2806,YPL028W,K00626,acetyl-CoA C-acetyltransferase ,2.3.1.9,2,ACACT1m,Acetyl CoA C acetyltransferase  mitochondrial,aacoa_m,1,Acetoacetyl-CoA,,,-513.1016,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
2807,YPL028W,K00626,acetyl-CoA C-acetyltransferase ,2.3.1.9,2,ACACT1m,Acetyl CoA C acetyltransferase  mitochondrial,accoa_m,-2,Acetyl-CoA,,,-506.8639,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
2808,YPL028W,K00626,acetyl-CoA C-acetyltransferase ,2.3.1.9,2,ACACT1m,Acetyl CoA C acetyltransferase  mitochondrial,coa_m,1,Coenzyme A,,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
2810,YPL040C,K01870,isoleucyl-tRNA synthetase ,6.1.1.5,6,ILETRSm,Isoleucyl tRNA synthetase  mitochondrial,amp_m,1,AMP C10H12N5O7P,,0.2,-135.89479,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
2811,YPL040C,K01870,isoleucyl-tRNA synthetase ,6.1.1.5,6,ILETRSm,Isoleucyl tRNA synthetase  mitochondrial,atp_m,-1,ATP C10H12N5O13P3,,,-553.6995,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
